rule_name,osm_id,osm_reference_element,source,time_stamp,metadata
food_cuisine_check,9815536116,node,mmi2018,2023-02-08T13:35:50.941058,
food_cuisine_check,9815536118,node,mmi2018,2023-02-08T13:35:50.941966,
food_cuisine_check,9815536119,node,mmi2018,2023-02-08T13:35:50.942488,
food_cuisine_check,9815536120,node,mmi2018,2023-02-08T13:35:50.943010,
food_cuisine_check,9815536121,node,mmi2018,2023-02-08T13:35:50.943524,
food_cuisine_check,9815536122,node,mmi2018,2023-02-08T13:35:50.944032,
food_cuisine_check,9815536123,node,mmi2018,2023-02-08T13:35:50.944540,
food_cuisine_check,9815536124,node,mmi2018,2023-02-08T13:35:50.945063,
food_cuisine_check,9815536125,node,mmi2018,2023-02-08T13:35:50.945572,
food_cuisine_check,9815536126,node,mmi2018,2023-02-08T13:35:50.946136,
food_cuisine_check,9815536127,node,mmi2018,2023-02-08T13:35:50.946684,
food_cuisine_check,9815536128,node,mmi2018,2023-02-08T13:35:50.947197,
food_cuisine_check,9815536130,node,mmi2018,2023-02-08T13:35:50.948041,
food_cuisine_check,9815536131,node,mmi2018,2023-02-08T13:35:50.948567,
food_cuisine_check,9815536132,node,mmi2018,2023-02-08T13:35:50.949095,
food_cuisine_check,9815536133,node,mmi2018,2023-02-08T13:35:50.949606,
food_cuisine_check,9815536134,node,mmi2018,2023-02-08T13:35:50.950114,
food_cuisine_check,9815536135,node,mmi2018,2023-02-08T13:35:50.950696,
food_cuisine_check,9815536136,node,mmi2018,2023-02-08T13:35:50.951212,
food_cuisine_check,9815536137,node,mmi2018,2023-02-08T13:35:50.951712,
food_cuisine_check,9815536138,node,mmi2018,2023-02-08T13:35:50.952264,
food_cuisine_check,9815536139,node,mmi2018,2023-02-08T13:35:50.952798,
food_cuisine_check,9815536141,node,mmi2018,2023-02-08T13:35:50.953336,
food_cuisine_check,9815536142,node,mmi2018,2023-02-08T13:35:50.953860,
food_cuisine_check,9815536143,node,mmi2018,2023-02-08T13:35:50.954394,
food_cuisine_check,9815536144,node,mmi2018,2023-02-08T13:35:50.954909,
food_cuisine_check,9815536145,node,mmi2018,2023-02-08T13:35:50.955415,
food_cuisine_check,9815536146,node,mmi2018,2023-02-08T13:35:50.955945,
food_cuisine_check,9815536147,node,mmi2018,2023-02-08T13:35:50.956493,
food_cuisine_check,9815536149,node,mmi2018,2023-02-08T13:35:50.957384,
food_cuisine_check,9815536152,node,mmi2018,2023-02-08T13:35:50.958220,
food_cuisine_check,9815536153,node,mmi2018,2023-02-08T13:35:50.958728,
food_cuisine_check,9815536154,node,mmi2018,2023-02-08T13:35:50.959232,
food_cuisine_check,9815536155,node,mmi2018,2023-02-08T13:35:50.959733,
food_cuisine_check,9815536156,node,mmi2018,2023-02-08T13:35:50.960231,
food_cuisine_check,9815536158,node,mmi2018,2023-02-08T13:35:50.961067,
food_cuisine_check,9815536159,node,mmi2018,2023-02-08T13:35:50.961583,
food_cuisine_check,9815536160,node,mmi2018,2023-02-08T13:35:50.962161,
food_cuisine_check,9815536161,node,mmi2018,2023-02-08T13:35:50.962670,
food_cuisine_check,9815536162,node,mmi2018,2023-02-08T13:35:50.963205,
food_cuisine_check,9815536163,node,mmi2018,2023-02-08T13:35:50.963754,
food_cuisine_check,9815536164,node,mmi2018,2023-02-08T13:35:50.964277,
food_cuisine_check,9815536165,node,mmi2018,2023-02-08T13:35:50.964781,
food_cuisine_check,9815536166,node,mmi2018,2023-02-08T13:35:50.965283,
food_cuisine_check,9815536167,node,mmi2018,2023-02-08T13:35:50.965778,
food_cuisine_check,9815536168,node,mmi2018,2023-02-08T13:35:50.966327,
food_cuisine_check,9815536169,node,mmi2018,2023-02-08T13:35:50.966852,
food_cuisine_check,9815536170,node,mmi2018,2023-02-08T13:35:50.967372,
food_cuisine_check,9815536171,node,mmi2018,2023-02-08T13:35:50.967883,
food_cuisine_check,9815536172,node,mmi2018,2023-02-08T13:35:50.968402,
food_cuisine_check,9815536173,node,mmi2018,2023-02-08T13:35:50.968928,
food_cuisine_check,9815536174,node,mmi2018,2023-02-08T13:35:50.969450,
food_cuisine_check,9815536175,node,mmi2018,2023-02-08T13:35:50.969974,
food_cuisine_check,9815536176,node,mmi2018,2023-02-08T13:35:50.970551,
food_cuisine_check,9815536177,node,mmi2018,2023-02-08T13:35:50.971087,
food_cuisine_check,9815536179,node,mmi2018,2023-02-08T13:35:50.971603,
food_cuisine_check,9815536180,node,mmi2018,2023-02-08T13:35:50.972121,
food_cuisine_check,9815536182,node,mmi2018,2023-02-08T13:35:50.972627,
food_cuisine_check,9815536183,node,mmi2018,2023-02-08T13:35:50.973126,
food_cuisine_check,9815536185,node,mmi2018,2023-02-08T13:35:50.973961,
food_cuisine_check,9815536186,node,mmi2018,2023-02-08T13:35:50.974462,
food_cuisine_check,9815536187,node,mmi2018,2023-02-08T13:35:50.975062,
food_cuisine_check,9815536188,node,mmi2018,2023-02-08T13:35:50.975567,
food_cuisine_check,9815536189,node,mmi2018,2023-02-08T13:35:50.976072,
food_cuisine_check,9815536190,node,mmi2018,2023-02-08T13:35:50.976614,
food_cuisine_check,9815536191,node,mmi2018,2023-02-08T13:35:50.977126,
food_cuisine_check,9815536192,node,mmi2018,2023-02-08T13:35:50.977631,
food_cuisine_check,9815536194,node,mmi2018,2023-02-08T13:35:50.978464,
food_cuisine_check,9815536196,node,mmi2018,2023-02-08T13:35:50.979297,
food_cuisine_check,9815536197,node,mmi2018,2023-02-08T13:35:50.979887,
food_cuisine_check,9815536198,node,mmi2018,2023-02-08T13:35:50.980434,
food_cuisine_check,9815536200,node,mmi2018,2023-02-08T13:35:50.981290,
food_cuisine_check,9815536202,node,mmi2018,2023-02-08T13:35:50.982147,
food_cuisine_check,9815536203,node,mmi2018,2023-02-08T13:35:50.982663,
food_cuisine_check,9815536205,node,mmi2018,2023-02-08T13:35:50.983532,
food_cuisine_check,9815536206,node,mmi2018,2023-02-08T13:35:50.984054,
food_cuisine_check,9815536207,node,mmi2018,2023-02-08T13:35:50.984578,
food_cuisine_check,9815536208,node,mmi2018,2023-02-08T13:35:50.985508,
food_cuisine_check,9815536209,node,mmi2018,2023-02-08T13:35:50.986152,
food_cuisine_check,9815536210,node,mmi2018,2023-02-08T13:35:50.986697,
food_cuisine_check,9815536212,node,mmi2018,2023-02-08T13:35:50.987559,
food_cuisine_check,9815536213,node,mmi2018,2023-02-08T13:35:50.988116,
food_cuisine_check,9815536214,node,mmi2018,2023-02-08T13:35:50.988626,
food_cuisine_check,9815536215,node,mmi2018,2023-02-08T13:35:50.989131,
food_cuisine_check,9815536216,node,mmi2018,2023-02-08T13:35:50.989634,
food_cuisine_check,9815536217,node,mmi2018,2023-02-08T13:35:50.990135,
food_cuisine_check,9815536218,node,mmi2018,2023-02-08T13:35:50.990655,
food_cuisine_check,9815536219,node,mmi2018,2023-02-08T13:35:50.991200,
food_cuisine_check,9815536220,node,mmi2018,2023-02-08T13:35:50.991723,
food_cuisine_check,9815536221,node,mmi2018,2023-02-08T13:35:50.992287,
food_cuisine_check,9815536222,node,mmi2018,2023-02-08T13:35:50.992845,
food_cuisine_check,9815536223,node,mmi2018,2023-02-08T13:35:50.993387,
food_cuisine_check,9815536224,node,mmi2018,2023-02-08T13:35:50.993904,
food_cuisine_check,9815536225,node,mmi2018,2023-02-08T13:35:50.994410,
food_cuisine_check,9815536226,node,mmi2018,2023-02-08T13:35:50.994962,
food_cuisine_check,9815536228,node,mmi2018,2023-02-08T13:35:50.995808,
food_cuisine_check,9815536229,node,mmi2018,2023-02-08T13:35:50.996312,
food_cuisine_check,9815536230,node,mmi2018,2023-02-08T13:35:50.996864,
food_cuisine_check,9815536231,node,mmi2018,2023-02-08T13:35:50.997395,
food_cuisine_check,9815536232,node,mmi2018,2023-02-08T13:35:50.997927,
food_cuisine_check,9815536234,node,mmi2018,2023-02-08T13:35:50.998782,
food_cuisine_check,9815536235,node,mmi2018,2023-02-08T13:35:50.999292,
food_cuisine_check,9815536236,node,mmi2018,2023-02-08T13:35:50.999837,
food_cuisine_check,9815536238,node,mmi2018,2023-02-08T13:35:51.000695,
food_cuisine_check,9815536242,node,mmi2018,2023-02-08T13:35:51.002147,
food_cuisine_check,9815536243,node,mmi2018,2023-02-08T13:35:51.002717,
food_cuisine_check,9815536244,node,mmi2018,2023-02-08T13:35:51.003235,
food_cuisine_check,9815536245,node,mmi2018,2023-02-08T13:35:51.003775,
food_cuisine_check,9815536246,node,mmi2018,2023-02-08T13:35:51.004316,
food_cuisine_check,9815536247,node,mmi2018,2023-02-08T13:35:51.004846,
food_cuisine_check,9815536248,node,mmi2018,2023-02-08T13:35:51.005364,
food_cuisine_check,9815536249,node,mmi2018,2023-02-08T13:35:51.005886,
food_cuisine_check,9815536250,node,mmi2018,2023-02-08T13:35:51.006422,
food_cuisine_check,9815536252,node,mmi2018,2023-02-08T13:35:51.007410,
food_cuisine_check,9815536254,node,mmi2018,2023-02-08T13:35:51.008311,
food_cuisine_check,9815536255,node,mmi2018,2023-02-08T13:35:51.008836,
food_cuisine_check,9815536257,node,mmi2018,2023-02-08T13:35:51.009703,
food_cuisine_check,9815536258,node,mmi2018,2023-02-08T13:35:51.010282,
food_cuisine_check,9815536259,node,mmi2018,2023-02-08T13:35:51.010840,
food_cuisine_check,9815536260,node,mmi2018,2023-02-08T13:35:51.011355,
food_cuisine_check,9815536261,node,mmi2018,2023-02-08T13:35:51.011870,
food_cuisine_check,9815536262,node,mmi2018,2023-02-08T13:35:51.012430,
food_cuisine_check,9815536263,node,mmi2018,2023-02-08T13:35:51.012977,
food_cuisine_check,9815536264,node,mmi2018,2023-02-08T13:35:51.013501,
food_cuisine_check,9815536265,node,mmi2018,2023-02-08T13:35:51.014046,
food_cuisine_check,9815536266,node,mmi2018,2023-02-08T13:35:51.014582,
food_cuisine_check,9815536267,node,mmi2018,2023-02-08T13:35:51.015103,
food_cuisine_check,9815536268,node,mmi2018,2023-02-08T13:35:51.015611,
food_cuisine_check,9815536269,node,mmi2018,2023-02-08T13:35:51.016178,
food_cuisine_check,9815536270,node,mmi2018,2023-02-08T13:35:51.016696,
food_cuisine_check,9815536271,node,mmi2018,2023-02-08T13:35:51.017219,
food_cuisine_check,9815536272,node,mmi2018,2023-02-08T13:35:51.017731,
food_cuisine_check,9815536273,node,mmi2018,2023-02-08T13:35:51.018304,
food_cuisine_check,9815536275,node,mmi2018,2023-02-08T13:35:51.019157,
food_cuisine_check,9815536276,node,mmi2018,2023-02-08T13:35:51.019670,
food_cuisine_check,9815536277,node,mmi2018,2023-02-08T13:35:51.020184,
food_cuisine_check,9815536278,node,mmi2018,2023-02-08T13:35:51.020690,
food_cuisine_check,9815536279,node,mmi2018,2023-02-08T13:35:51.021210,
food_cuisine_check,9815536280,node,mmi2018,2023-02-08T13:35:51.021752,
food_cuisine_check,9815536281,node,mmi2018,2023-02-08T13:35:51.022292,
food_cuisine_check,9815536282,node,mmi2018,2023-02-08T13:35:51.022874,
food_cuisine_check,9815536283,node,mmi2018,2023-02-08T13:35:51.023398,
food_cuisine_check,9815536284,node,mmi2018,2023-02-08T13:35:51.023929,
food_cuisine_check,9815536285,node,mmi2018,2023-02-08T13:35:51.024470,
food_cuisine_check,9815536286,node,mmi2018,2023-02-08T13:35:51.025016,
food_cuisine_check,9815536287,node,mmi2018,2023-02-08T13:35:51.025544,
food_cuisine_check,9815536288,node,mmi2018,2023-02-08T13:35:51.026063,
food_cuisine_check,9815536289,node,mmi2018,2023-02-08T13:35:51.026603,
food_cuisine_check,9815536292,node,mmi2018,2023-02-08T13:35:51.027894,
food_cuisine_check,9815536294,node,mmi2018,2023-02-08T13:35:51.028763,
food_cuisine_check,9815536295,node,mmi2018,2023-02-08T13:35:51.029340,
food_cuisine_check,9815536296,node,mmi2018,2023-02-08T13:35:51.029870,
food_cuisine_check,9815536299,node,mmi2018,2023-02-08T13:35:51.031060,
food_cuisine_check,9815536300,node,mmi2018,2023-02-08T13:35:51.031613,
food_cuisine_check,9815536301,node,mmi2018,2023-02-08T13:35:51.032151,
food_cuisine_check,9815536302,node,mmi2018,2023-02-08T13:35:51.032755,
food_cuisine_check,9815536303,node,mmi2018,2023-02-08T13:35:51.033447,
food_cuisine_check,9815536304,node,mmi2018,2023-02-08T13:35:51.034077,
food_cuisine_check,9815536305,node,mmi2018,2023-02-08T13:35:51.034695,
food_cuisine_check,9815536307,node,mmi2018,2023-02-08T13:35:51.035624,
food_cuisine_check,9815536309,node,mmi2018,2023-02-08T13:35:51.036593,
food_cuisine_check,9815536310,node,mmi2018,2023-02-08T13:35:51.037292,
food_cuisine_check,9815536311,node,mmi2018,2023-02-08T13:35:51.037879,
food_cuisine_check,9815536312,node,mmi2018,2023-02-08T13:35:51.038448,
food_cuisine_check,9815536313,node,mmi2018,2023-02-08T13:35:51.039011,
food_cuisine_check,9815536314,node,mmi2018,2023-02-08T13:35:51.039515,
food_cuisine_check,9815536315,node,mmi2018,2023-02-08T13:35:51.040029,
food_cuisine_check,9815536316,node,mmi2018,2023-02-08T13:35:51.040593,
food_cuisine_check,9815536317,node,mmi2018,2023-02-08T13:35:51.041155,
food_cuisine_check,9815536318,node,mmi2018,2023-02-08T13:35:51.041700,
food_cuisine_check,9815536319,node,mmi2018,2023-02-08T13:35:51.042231,
food_cuisine_check,9815536320,node,mmi2018,2023-02-08T13:35:51.042797,
food_cuisine_check,9815536321,node,mmi2018,2023-02-08T13:35:51.043396,
food_cuisine_check,9815536322,node,mmi2018,2023-02-08T13:35:51.043920,
food_cuisine_check,9815536323,node,mmi2018,2023-02-08T13:35:51.044567,
food_cuisine_check,9815536324,node,mmi2018,2023-02-08T13:35:51.045259,
food_cuisine_check,9815536325,node,mmi2018,2023-02-08T13:35:51.045886,
food_cuisine_check,9815536326,node,mmi2018,2023-02-08T13:35:51.046407,
food_cuisine_check,9815536327,node,mmi2018,2023-02-08T13:35:51.046962,
food_cuisine_check,9815536328,node,mmi2018,2023-02-08T13:35:51.047485,
food_cuisine_check,9815536329,node,mmi2018,2023-02-08T13:35:51.048069,
food_cuisine_check,9815536330,node,mmi2018,2023-02-08T13:35:51.048591,
food_cuisine_check,9815536331,node,mmi2018,2023-02-08T13:35:51.049145,
food_cuisine_check,9815536332,node,mmi2018,2023-02-08T13:35:51.049721,
food_cuisine_check,9815536333,node,mmi2018,2023-02-08T13:35:51.050231,
food_cuisine_check,9815536334,node,mmi2018,2023-02-08T13:35:51.050747,
food_cuisine_check,9815536335,node,mmi2018,2023-02-08T13:35:51.051261,
food_cuisine_check,9815536336,node,mmi2018,2023-02-08T13:35:51.051795,
food_cuisine_check,9815536337,node,mmi2018,2023-02-08T13:35:51.052434,
food_cuisine_check,9815536338,node,mmi2018,2023-02-08T13:35:51.052955,
food_cuisine_check,9815536339,node,mmi2018,2023-02-08T13:35:51.053559,
food_cuisine_check,9815536340,node,mmi2018,2023-02-08T13:35:51.054090,
food_cuisine_check,9815536341,node,mmi2018,2023-02-08T13:35:51.054623,
food_cuisine_check,9815536342,node,mmi2018,2023-02-08T13:35:51.055191,
food_cuisine_check,9815536343,node,mmi2018,2023-02-08T13:35:51.055730,
food_cuisine_check,9815536344,node,mmi2018,2023-02-08T13:35:51.056251,
food_cuisine_check,9815536345,node,mmi2018,2023-02-08T13:35:51.056766,
food_cuisine_check,9815536346,node,mmi2018,2023-02-08T13:35:51.057273,
food_cuisine_check,9815536347,node,mmi2018,2023-02-08T13:35:51.057859,
food_cuisine_check,9815536348,node,mmi2018,2023-02-08T13:35:51.058366,
food_cuisine_check,9815536349,node,mmi2018,2023-02-08T13:35:51.058868,
food_cuisine_check,9815536350,node,mmi2018,2023-02-08T13:35:51.059397,
food_cuisine_check,9815536351,node,mmi2018,2023-02-08T13:35:51.059919,
food_cuisine_check,9815536352,node,mmi2018,2023-02-08T13:35:51.060503,
food_cuisine_check,9815536353,node,mmi2018,2023-02-08T13:35:51.061032,
food_cuisine_check,9815536354,node,mmi2018,2023-02-08T13:35:51.061571,
food_cuisine_check,9815536355,node,mmi2018,2023-02-08T13:35:51.062163,
food_cuisine_check,9815536356,node,mmi2018,2023-02-08T13:35:51.062699,
food_cuisine_check,9815536357,node,mmi2018,2023-02-08T13:35:51.063235,
food_cuisine_check,9815536358,node,mmi2018,2023-02-08T13:35:51.063760,
food_cuisine_check,9815536359,node,mmi2018,2023-02-08T13:35:51.064268,
food_cuisine_check,9815536360,node,mmi2018,2023-02-08T13:35:51.064799,
food_cuisine_check,9815536361,node,mmi2018,2023-02-08T13:35:51.065340,
food_cuisine_check,9815536363,node,mmi2018,2023-02-08T13:35:51.066209,
food_cuisine_check,9815536364,node,mmi2018,2023-02-08T13:35:51.066804,
food_cuisine_check,9815536365,node,mmi2018,2023-02-08T13:35:51.067353,
food_cuisine_check,9815536366,node,mmi2018,2023-02-08T13:35:51.067891,
food_cuisine_check,9815536367,node,mmi2018,2023-02-08T13:35:51.068416,
food_cuisine_check,9815536368,node,mmi2018,2023-02-08T13:35:51.068949,
food_cuisine_check,9815536369,node,mmi2018,2023-02-08T13:35:51.069476,
food_cuisine_check,9815536370,node,mmi2018,2023-02-08T13:35:51.070052,
food_cuisine_check,9815536371,node,mmi2018,2023-02-08T13:35:51.070590,
food_cuisine_check,9815536374,node,mmi2018,2023-02-08T13:35:51.071841,
food_cuisine_check,9815536375,node,mmi2018,2023-02-08T13:35:51.072390,
food_cuisine_check,9815536377,node,mmi2018,2023-02-08T13:35:51.073282,
food_cuisine_check,9815536378,node,mmi2018,2023-02-08T13:35:51.073947,
food_cuisine_check,9815536379,node,mmi2018,2023-02-08T13:35:51.074513,
food_cuisine_check,9815536381,node,mmi2018,2023-02-08T13:35:51.075379,
food_cuisine_check,9815536382,node,mmi2018,2023-02-08T13:35:51.075898,
food_cuisine_check,9815536383,node,mmi2018,2023-02-08T13:35:51.076497,
food_cuisine_check,9815536384,node,mmi2018,2023-02-08T13:35:51.077051,
food_cuisine_check,9815536387,node,mmi2018,2023-02-08T13:35:51.078371,
food_cuisine_check,9815536388,node,mmi2018,2023-02-08T13:35:51.079003,
food_cuisine_check,9815536389,node,mmi2018,2023-02-08T13:35:51.079571,
food_cuisine_check,9815536391,node,mmi2018,2023-02-08T13:35:51.080482,
food_cuisine_check,9815536392,node,mmi2018,2023-02-08T13:35:51.081015,
food_cuisine_check,9815536393,node,mmi2018,2023-02-08T13:35:51.081558,
food_cuisine_check,9815536394,node,mmi2018,2023-02-08T13:35:51.082166,
food_cuisine_check,9815536395,node,mmi2018,2023-02-08T13:35:51.082700,
food_cuisine_check,9815536397,node,mmi2018,2023-02-08T13:35:51.083563,
food_cuisine_check,9815536398,node,mmi2018,2023-02-08T13:35:51.084105,
food_cuisine_check,9815536399,node,mmi2018,2023-02-08T13:35:51.084627,
food_cuisine_check,9815536400,node,mmi2018,2023-02-08T13:35:51.085147,
food_cuisine_check,9815536401,node,mmi2018,2023-02-08T13:35:51.085664,
food_cuisine_check,9815536402,node,mmi2018,2023-02-08T13:35:51.086185,
food_cuisine_check,9815536403,node,mmi2018,2023-02-08T13:35:51.086709,
food_cuisine_check,9815536405,node,mmi2018,2023-02-08T13:35:51.087649,
food_cuisine_check,9815536406,node,mmi2018,2023-02-08T13:35:51.088213,
food_cuisine_check,9815536407,node,mmi2018,2023-02-08T13:35:51.088733,
food_cuisine_check,9815536409,node,mmi2018,2023-02-08T13:35:51.089574,
food_cuisine_check,9815536410,node,mmi2018,2023-02-08T13:35:51.090078,
food_cuisine_check,9815536411,node,mmi2018,2023-02-08T13:35:51.090575,
food_cuisine_check,9815537115,node,mmi2018,2023-02-08T13:35:51.111641,
food_cuisine_check,9815537116,node,mmi2018,2023-02-08T13:35:51.114445,
food_cuisine_check,9815537117,node,mmi2018,2023-02-08T13:35:51.115178,
food_cuisine_check,9815537118,node,mmi2018,2023-02-08T13:35:51.115815,
food_cuisine_check,9815537119,node,mmi2018,2023-02-08T13:35:51.116392,
food_cuisine_check,9815537120,node,mmi2018,2023-02-08T13:35:51.116958,
food_cuisine_check,9815537121,node,mmi2018,2023-02-08T13:35:51.117566,
food_cuisine_check,9815537122,node,mmi2018,2023-02-08T13:35:51.118203,
food_cuisine_check,9815537128,node,mmi2018,2023-02-08T13:35:51.118864,
food_cuisine_check,9815537129,node,mmi2018,2023-02-08T13:35:51.119616,
food_cuisine_check,9815537130,node,mmi2018,2023-02-08T13:35:51.120240,
food_cuisine_check,9815537198,node,mmi2018,2023-02-08T13:35:51.127036,
food_cuisine_check,9815537203,node,mmi2018,2023-02-08T13:35:51.142292,
food_cuisine_check,9815537205,node,mmi2018,2023-02-08T13:35:51.143627,
food_cuisine_check,9815537207,node,mmi2018,2023-02-08T13:35:51.144600,
food_cuisine_check,9815537211,node,mmi2018,2023-02-08T13:35:51.145603,
food_cuisine_check,9815962112,node,mmi2018,2023-02-08T13:35:51.147900,
food_cuisine_check,9815962127,node,mmi2018,2023-02-08T13:35:51.150662,
food_cuisine_check,9815962128,node,mmi2018,2023-02-08T13:35:51.151359,
food_cuisine_check,9815962142,node,mmi2018,2023-02-08T13:35:51.152460,
food_cuisine_check,9815962154,node,mmi2018,2023-02-08T13:35:51.153917,
food_cuisine_check,9815962157,node,mmi2018,2023-02-08T13:35:51.155450,
food_cuisine_check,9815962199,node,mmi2018,2023-02-08T13:35:51.156904,
food_cuisine_check,9815962227,node,mmi2018,2023-02-08T13:35:51.158770,
food_cuisine_check,9815962246,node,mmi2018,2023-02-08T13:35:51.160717,
food_cuisine_check,9815962247,node,mmi2018,2023-02-08T13:35:51.161352,
food_cuisine_check,9815962260,node,mmi2018,2023-02-08T13:35:51.162429,
food_cuisine_check,9815962332,node,mmi2018,2023-02-08T13:35:51.163468,
food_cuisine_check,9815962359,node,mmi2018,2023-02-08T13:35:51.164090,
food_cuisine_check,9815962360,node,mmi2018,2023-02-08T13:35:51.164709,
food_cuisine_check,9815962408,node,mmi2018,2023-02-08T13:35:51.165309,
food_cuisine_check,9815962561,node,mmi2018,2023-02-08T13:35:51.167474,
food_cuisine_check,9815962675,node,mmi2018,2023-02-08T13:35:51.171810,
food_cuisine_check,9815962686,node,mmi2018,2023-02-08T13:35:51.172402,
food_cuisine_check,9815962739,node,mmi2018,2023-02-08T13:35:51.174080,
food_cuisine_check,9815962779,node,mmi2018,2023-02-08T13:35:51.176007,
food_cuisine_check,9815962919,node,mmi2018,2023-02-08T13:35:51.179942,
food_cuisine_check,9815962929,node,mmi2018,2023-02-08T13:35:51.181161,
food_cuisine_check,9815962992,node,mmi2018,2023-02-08T13:35:51.187191,
food_cuisine_check,9815963038,node,mmi2018,2023-02-08T13:35:51.192802,
food_cuisine_check,9815963098,node,mmi2018,2023-02-08T13:35:51.197706,
food_cuisine_check,9815963118,node,mmi2018,2023-02-08T13:35:51.199591,
food_cuisine_check,9815963120,node,mmi2018,2023-02-08T13:35:51.200513,
food_cuisine_check,9815963130,node,mmi2018,2023-02-08T13:35:51.201101,
food_cuisine_check,9815963133,node,mmi2018,2023-02-08T13:35:51.202055,
food_cuisine_check,9815963393,node,mmi2018,2023-02-08T13:35:51.206290,
food_cuisine_check,9815963547,node,mmi2018,2023-02-08T13:35:51.208223,
food_cuisine_check,9815963549,node,mmi2018,2023-02-08T13:35:51.209170,
food_cuisine_check,9815963632,node,mmi2018,2023-02-08T13:35:51.209750,
food_cuisine_check,9815963777,node,mmi2018,2023-02-08T13:35:51.211509,
food_cuisine_check,9815963778,node,mmi2018,2023-02-08T13:35:51.212111,
food_cuisine_check,9815964848,node,mmi2018,2023-02-08T13:35:51.213808,
food_cuisine_check,9815965370,node,mmi2018,2023-02-08T13:35:51.222896,
food_cuisine_check,9815966441,node,mmi2018,2023-02-08T13:35:51.232344,
food_cuisine_check,9815968856,node,mmi2018,2023-02-08T13:35:51.233219,
food_cuisine_check,9815970959,node,mmi2018,2023-02-08T13:35:51.240648,
food_cuisine_check,9815971403,node,mmi2018,2023-02-08T13:35:51.241856,
food_cuisine_check,9815975791,node,mmi2018,2023-02-08T13:35:51.249733,
food_cuisine_check,9815975907,node,mmi2018,2023-02-08T13:35:51.251654,
food_cuisine_check,9815976355,node,mmi2018,2023-02-08T13:35:51.261563,
food_cuisine_check,9815976533,node,mmi2018,2023-02-08T13:35:51.268145,
food_cuisine_check,9815976581,node,mmi2018,2023-02-08T13:35:51.269381,
food_cuisine_check,9815976712,node,mmi2018,2023-02-08T13:35:51.271598,
food_cuisine_check,9815976715,node,mmi2018,2023-02-08T13:35:51.272504,
food_cuisine_check,9815976829,node,mmi2018,2023-02-08T13:35:51.275108,
food_cuisine_check,9815976891,node,mmi2018,2023-02-08T13:35:51.275998,
food_cuisine_check,9815977024,node,mmi2018,2023-02-08T13:35:51.278887,
food_cuisine_check,9815977025,node,mmi2018,2023-02-08T13:35:51.279453,
food_cuisine_check,9815977565,node,mmi2018,2023-02-08T13:35:51.291090,
food_cuisine_check,9815977566,node,mmi2018,2023-02-08T13:35:51.291645,
food_cuisine_check,9815977597,node,mmi2018,2023-02-08T13:35:51.293552,
food_cuisine_check,9815977606,node,mmi2018,2023-02-08T13:35:51.296092,
food_cuisine_check,9815977607,node,mmi2018,2023-02-08T13:35:51.296682,
food_cuisine_check,9815977608,node,mmi2018,2023-02-08T13:35:51.297247,
food_cuisine_check,9815977651,node,mmi2018,2023-02-08T13:35:51.300075,
food_cuisine_check,9815977652,node,mmi2018,2023-02-08T13:35:51.300644,
food_cuisine_check,9815977653,node,mmi2018,2023-02-08T13:35:51.301215,
food_cuisine_check,9815977654,node,mmi2018,2023-02-08T13:35:51.301760,
food_cuisine_check,9815977655,node,mmi2018,2023-02-08T13:35:51.302324,
food_cuisine_check,9815977715,node,mmi2018,2023-02-08T13:35:51.305887,
food_cuisine_check,9815977742,node,mmi2018,2023-02-08T13:35:51.306808,
food_cuisine_check,9815977743,node,mmi2018,2023-02-08T13:35:51.307388,
food_cuisine_check,9815977746,node,mmi2018,2023-02-08T13:35:51.308643,
food_cuisine_check,9815977754,node,mmi2018,2023-02-08T13:35:51.309187,
food_cuisine_check,9815977755,node,mmi2018,2023-02-08T13:35:51.309718,
food_cuisine_check,9815977778,node,mmi2018,2023-02-08T13:35:51.312282,
food_cuisine_check,9815977779,node,mmi2018,2023-02-08T13:35:51.312881,
food_cuisine_check,9815977780,node,mmi2018,2023-02-08T13:35:51.313436,
food_cuisine_check,9815977890,node,mmi2018,2023-02-08T13:35:51.321292,
food_cuisine_check,9815977891,node,mmi2018,2023-02-08T13:35:51.321827,
food_cuisine_check,9815977993,node,mmi2018,2023-02-08T13:35:51.327388,
food_cuisine_check,9815979521,node,mmi2018,2023-02-08T13:35:51.331187,
food_cuisine_check,9815981499,node,mmi2018,2023-02-08T13:35:51.339919,
food_cuisine_check,9815981507,node,mmi2018,2023-02-08T13:35:51.341239,
food_cuisine_check,9815981508,node,mmi2018,2023-02-08T13:35:51.341767,
food_cuisine_check,9815981554,node,mmi2018,2023-02-08T13:35:51.343105,
food_cuisine_check,9815981555,node,mmi2018,2023-02-08T13:35:51.343966,
food_cuisine_check,9815984406,node,mmi2018,2023-02-08T13:35:51.346809,
food_cuisine_check,9815984410,node,mmi2018,2023-02-08T13:35:51.347435,
food_cuisine_check,9815985392,node,mmi2018,2023-02-08T13:35:51.352719,
food_cuisine_check,9815985408,node,mmi2018,2023-02-08T13:35:51.354816,
food_cuisine_check,9815985422,node,mmi2018,2023-02-08T13:35:51.356030,
food_cuisine_check,9815985461,node,mmi2018,2023-02-08T13:35:51.359354,
food_cuisine_check,9815985473,node,mmi2018,2023-02-08T13:35:51.359899,
food_cuisine_check,9815985474,node,mmi2018,2023-02-08T13:35:51.360424,
food_cuisine_check,9815985938,node,mmi2018,2023-02-08T13:35:51.364313,
